2019-12-30 15:44:06 INFO     Arguments:
2019-12-30 15:44:06 INFO     	dataset = coco2017
2019-12-30 15:44:06 INFO     	backbone = resnet50
2019-12-30 15:44:06 INFO     	data_dir = ./data
2019-12-30 15:44:06 INFO     	outputs_dir = ./outputs
2019-12-30 15:44:06 INFO     	resume_checkpoint = None
2019-12-30 15:44:06 INFO     	image_min_side = 800.0
2019-12-30 15:44:06 INFO     	image_max_side = 1333.0
2019-12-30 15:44:06 INFO     	anchor_ratios = None
2019-12-30 15:44:06 INFO     	anchor_sizes = [64, 128, 256, 512]
2019-12-30 15:44:06 INFO     	pooler_mode = None
2019-12-30 15:44:06 INFO     	rpn_pre_nms_top_n = None
2019-12-30 15:44:06 INFO     	rpn_post_nms_top_n = None
2019-12-30 15:44:06 INFO     	anchor_smooth_l1_loss_beta = 0.1111
2019-12-30 15:44:06 INFO     	proposal_smooth_l1_loss_beta = None
2019-12-30 15:44:06 INFO     	batch_size = 4
2019-12-30 15:44:06 INFO     	learning_rate = 0.005
2019-12-30 15:44:06 INFO     	momentum = None
2019-12-30 15:44:06 INFO     	weight_decay = 0.0001
2019-12-30 15:44:06 INFO     	step_lr_sizes = [24000, 32000]
2019-12-30 15:44:06 INFO     	step_lr_gamma = None
2019-12-30 15:44:06 INFO     	warm_up_factor = None
2019-12-30 15:44:06 INFO     	warm_up_num_iters = None
2019-12-30 15:44:06 INFO     	num_steps_to_display = None
2019-12-30 15:44:06 INFO     	num_steps_to_snapshot = 8000
2019-12-30 15:44:06 INFO     	num_steps_to_finish = 36000
2019-12-30 15:44:06 INFO     
Config:
	ANCHOR_RATIOS = [(1, 2), (1, 1), (2, 1)]
	ANCHOR_SIZES = [64, 128, 256, 512]
	ANCHOR_SMOOTH_L1_LOSS_BETA = 0.1111
	BATCH_SIZE = 4
	IMAGE_MAX_SIDE = 1333.0
	IMAGE_MIN_SIDE = 800.0
	LEARNING_RATE = 0.005
	MOMENTUM = 0.9
	NUM_STEPS_TO_DISPLAY = 20
	NUM_STEPS_TO_FINISH = 36000
	NUM_STEPS_TO_SNAPSHOT = 8000
	POOLER_MODE = Mode.ALIGN
	PROPOSAL_SMOOTH_L1_LOSS_BETA = 1.0
	RPN_POST_NMS_TOP_N = 2000
	RPN_PRE_NMS_TOP_N = 12000
	STEP_LR_GAMMA = 0.1
	STEP_LR_SIZES = [24000, 32000]
	WARM_UP_FACTOR = 0.3333
	WARM_UP_NUM_ITERS = 500
	WEIGHT_DECAY = 0.0001

2019-12-30 15:44:08 INFO     Found 28158 samples
2019-12-30 15:44:14 INFO     Start training with 1 GPUs (4 batches per GPU)
2019-12-30 15:44:28 INFO     [Step 20] Avg. Loss = 1.959861, Learning Rate = 0.00179317 (5.76 samples/sec; ETA 6.9 hrs)
2019-12-30 17:58:33 INFO     [Step 17720] Avg. Loss = 0.224123, Learning Rate = 0.00500000 (8.94 samples/sec; ETA 2.3 hrs)
2019-12-30 17:58:42 INFO     [Step 17740] Avg. Loss = 0.218559, Learning Rate = 0.00500000 (8.89 samples/sec; ETA 2.3 hrs)
2019-12-30 17:58:51 INFO     [Step 17760] Avg. Loss = 0.213751, Learning Rate = 0.00500000 (8.90 samples/sec; ETA 2.3 hrs)
2019-12-30 17:59:00 INFO     [Step 17780] Avg. Loss = 0.207714, Learning Rate = 0.00500000 (8.82 samples/sec; ETA 2.3 hrs)
2019-12-30 17:59:09 INFO     [Step 17800] Avg. Loss = 0.193324, Learning Rate = 0.00500000 (8.88 samples/sec; ETA 2.3 hrs)
2019-12-30 17:59:18 INFO     [Step 17820] Avg. Loss = 0.182277, Learning Rate = 0.00500000 (9.02 samples/sec; ETA 2.2 hrs)
2019-12-30 17:59:27 INFO     [Step 17840] Avg. Loss = 0.183353, Learning Rate = 0.00500000 (9.06 samples/sec; ETA 2.2 hrs)
2019-12-30 17:59:36 INFO     [Step 17860] Avg. Loss = 0.180711, Learning Rate = 0.00500000 (9.11 samples/sec; ETA 2.2 hrs)
2019-12-30 17:59:45 INFO     [Step 17880] Avg. Loss = 0.185644, Learning Rate = 0.00500000 (9.00 samples/sec; ETA 2.2 hrs)
2019-12-30 17:59:53 INFO     [Step 17900] Avg. Loss = 0.194914, Learning Rate = 0.00500000 (8.99 samples/sec; ETA 2.2 hrs)
2019-12-30 18:00:02 INFO     [Step 17920] Avg. Loss = 0.198480, Learning Rate = 0.00500000 (8.98 samples/sec; ETA 2.2 hrs)
2019-12-30 18:00:11 INFO     [Step 17940] Avg. Loss = 0.192928, Learning Rate = 0.00500000 (8.92 samples/sec; ETA 2.2 hrs)
2019-12-30 18:00:20 INFO     [Step 17960] Avg. Loss = 0.192663, Learning Rate = 0.00500000 (8.88 samples/sec; ETA 2.3 hrs)
2019-12-30 18:00:29 INFO     [Step 17980] Avg. Loss = 0.181259, Learning Rate = 0.00500000 (8.98 samples/sec; ETA 2.2 hrs)
2019-12-30 18:00:38 INFO     [Step 18000] Avg. Loss = 0.171242, Learning Rate = 0.00500000 (8.92 samples/sec; ETA 2.2 hrs)
2019-12-30 18:00:47 INFO     [Step 18020] Avg. Loss = 0.169229, Learning Rate = 0.00500000 (9.02 samples/sec; ETA 2.2 hrs)
2019-12-30 18:00:56 INFO     [Step 18040] Avg. Loss = 0.172800, Learning Rate = 0.00500000 (9.02 samples/sec; ETA 2.2 hrs)
2019-12-30 18:01:05 INFO     [Step 18060] Avg. Loss = 0.184027, Learning Rate = 0.00500000 (9.00 samples/sec; ETA 2.2 hrs)
2019-12-30 18:01:14 INFO     [Step 18080] Avg. Loss = 0.186736, Learning Rate = 0.00500000 (8.93 samples/sec; ETA 2.2 hrs)
2019-12-30 18:01:23 INFO     [Step 18100] Avg. Loss = 0.198542, Learning Rate = 0.00500000 (9.10 samples/sec; ETA 2.2 hrs)
2019-12-30 18:01:31 INFO     [Step 18120] Avg. Loss = 0.199309, Learning Rate = 0.00500000 (9.03 samples/sec; ETA 2.2 hrs)
2019-12-30 18:01:40 INFO     [Step 18140] Avg. Loss = 0.203126, Learning Rate = 0.00500000 (9.00 samples/sec; ETA 2.2 hrs)
2019-12-30 18:01:49 INFO     [Step 18160] Avg. Loss = 0.201717, Learning Rate = 0.00500000 (9.03 samples/sec; ETA 2.2 hrs)
2019-12-30 18:01:58 INFO     [Step 18180] Avg. Loss = 0.209616, Learning Rate = 0.00500000 (9.17 samples/sec; ETA 2.2 hrs)
2019-12-30 18:02:07 INFO     [Step 18200] Avg. Loss = 0.197238, Learning Rate = 0.00500000 (9.00 samples/sec; ETA 2.2 hrs)
2019-12-30 18:02:16 INFO     [Step 18220] Avg. Loss = 0.202656, Learning Rate = 0.00500000 (9.07 samples/sec; ETA 2.2 hrs)
2019-12-30 18:02:24 INFO     [Step 18240] Avg. Loss = 0.194929, Learning Rate = 0.00500000 (9.01 samples/sec; ETA 2.2 hrs)
2019-12-30 18:02:33 INFO     [Step 18260] Avg. Loss = 0.191288, Learning Rate = 0.00500000 (9.07 samples/sec; ETA 2.2 hrs)
2019-12-30 18:02:42 INFO     [Step 18280] Avg. Loss = 0.184791, Learning Rate = 0.00500000 (8.95 samples/sec; ETA 2.2 hrs)
2019-12-30 18:02:51 INFO     [Step 18300] Avg. Loss = 0.191464, Learning Rate = 0.00500000 (8.98 samples/sec; ETA 2.2 hrs)
2019-12-30 18:03:00 INFO     [Step 18320] Avg. Loss = 0.187928, Learning Rate = 0.00500000 (8.94 samples/sec; ETA 2.2 hrs)
2019-12-30 18:03:09 INFO     [Step 18340] Avg. Loss = 0.193068, Learning Rate = 0.00500000 (8.97 samples/sec; ETA 2.2 hrs)
2019-12-30 18:03:18 INFO     [Step 18360] Avg. Loss = 0.193681, Learning Rate = 0.00500000 (9.15 samples/sec; ETA 2.1 hrs)
2019-12-30 18:03:27 INFO     [Step 18380] Avg. Loss = 0.195542, Learning Rate = 0.00500000 (8.97 samples/sec; ETA 2.2 hrs)
2019-12-30 18:03:36 INFO     [Step 18400] Avg. Loss = 0.197897, Learning Rate = 0.00500000 (9.00 samples/sec; ETA 2.2 hrs)
2019-12-30 18:03:44 INFO     [Step 18420] Avg. Loss = 0.197910, Learning Rate = 0.00500000 (9.14 samples/sec; ETA 2.1 hrs)
2019-12-30 18:03:53 INFO     [Step 18440] Avg. Loss = 0.199653, Learning Rate = 0.00500000 (9.05 samples/sec; ETA 2.2 hrs)
2019-12-30 18:04:02 INFO     [Step 18460] Avg. Loss = 0.196712, Learning Rate = 0.00500000 (8.98 samples/sec; ETA 2.2 hrs)
2019-12-30 18:04:11 INFO     [Step 18480] Avg. Loss = 0.196393, Learning Rate = 0.00500000 (8.94 samples/sec; ETA 2.2 hrs)
2019-12-30 18:04:20 INFO     [Step 18500] Avg. Loss = 0.195760, Learning Rate = 0.00500000 (9.01 samples/sec; ETA 2.2 hrs)
2019-12-30 18:04:29 INFO     [Step 18520] Avg. Loss = 0.195109, Learning Rate = 0.00500000 (9.00 samples/sec; ETA 2.2 hrs)
2019-12-30 18:04:38 INFO     [Step 18540] Avg. Loss = 0.208327, Learning Rate = 0.00500000 (9.00 samples/sec; ETA 2.2 hrs)
2019-12-30 18:04:46 INFO     [Step 18560] Avg. Loss = 0.216224, Learning Rate = 0.00500000 (9.11 samples/sec; ETA 2.1 hrs)
2019-12-30 18:04:55 INFO     [Step 18580] Avg. Loss = 0.216598, Learning Rate = 0.00500000 (8.96 samples/sec; ETA 2.2 hrs)
2019-12-30 18:05:04 INFO     [Step 18600] Avg. Loss = 0.215272, Learning Rate = 0.00500000 (9.04 samples/sec; ETA 2.1 hrs)
2019-12-30 18:05:13 INFO     [Step 18620] Avg. Loss = 0.208452, Learning Rate = 0.00500000 (8.96 samples/sec; ETA 2.2 hrs)
2019-12-30 18:05:22 INFO     [Step 18640] Avg. Loss = 0.192900, Learning Rate = 0.00500000 (8.92 samples/sec; ETA 2.2 hrs)
2019-12-30 18:05:31 INFO     [Step 18660] Avg. Loss = 0.184521, Learning Rate = 0.00500000 (8.90 samples/sec; ETA 2.2 hrs)
2019-12-30 18:05:40 INFO     [Step 18680] Avg. Loss = 0.184140, Learning Rate = 0.00500000 (8.99 samples/sec; ETA 2.1 hrs)
2019-12-30 18:05:49 INFO     [Step 18700] Avg. Loss = 0.185145, Learning Rate = 0.00500000 (8.95 samples/sec; ETA 2.1 hrs)
2019-12-30 18:05:58 INFO     [Step 18720] Avg. Loss = 0.199836, Learning Rate = 0.00500000 (8.99 samples/sec; ETA 2.1 hrs)
2019-12-30 18:06:07 INFO     [Step 18740] Avg. Loss = 0.197262, Learning Rate = 0.00500000 (8.97 samples/sec; ETA 2.1 hrs)
2019-12-30 18:06:16 INFO     [Step 18760] Avg. Loss = 0.199073, Learning Rate = 0.00500000 (8.95 samples/sec; ETA 2.1 hrs)
2019-12-30 18:06:25 INFO     [Step 18780] Avg. Loss = 0.198203, Learning Rate = 0.00500000 (9.01 samples/sec; ETA 2.1 hrs)
2019-12-30 18:06:34 INFO     [Step 18800] Avg. Loss = 0.195174, Learning Rate = 0.00500000 (8.92 samples/sec; ETA 2.1 hrs)
2019-12-30 18:06:42 INFO     [Step 18820] Avg. Loss = 0.183223, Learning Rate = 0.00500000 (8.97 samples/sec; ETA 2.1 hrs)
2019-12-30 18:06:51 INFO     [Step 18840] Avg. Loss = 0.181607, Learning Rate = 0.00500000 (9.00 samples/sec; ETA 2.1 hrs)
2019-12-30 18:07:00 INFO     [Step 18860] Avg. Loss = 0.186251, Learning Rate = 0.00500000 (9.02 samples/sec; ETA 2.1 hrs)
2019-12-30 18:07:09 INFO     [Step 18880] Avg. Loss = 0.181121, Learning Rate = 0.00500000 (8.91 samples/sec; ETA 2.1 hrs)
2019-12-30 18:07:18 INFO     [Step 18900] Avg. Loss = 0.182856, Learning Rate = 0.00500000 (9.07 samples/sec; ETA 2.1 hrs)
2019-12-30 18:07:27 INFO     [Step 18920] Avg. Loss = 0.185593, Learning Rate = 0.00500000 (9.04 samples/sec; ETA 2.1 hrs)
2019-12-30 18:07:36 INFO     [Step 18940] Avg. Loss = 0.189005, Learning Rate = 0.00500000 (9.01 samples/sec; ETA 2.1 hrs)
2019-12-30 18:07:45 INFO     [Step 18960] Avg. Loss = 0.188299, Learning Rate = 0.00500000 (8.89 samples/sec; ETA 2.1 hrs)
2019-12-30 18:07:54 INFO     [Step 18980] Avg. Loss = 0.189723, Learning Rate = 0.00500000 (8.94 samples/sec; ETA 2.1 hrs)
2019-12-30 18:08:03 INFO     [Step 19000] Avg. Loss = 0.193006, Learning Rate = 0.00500000 (8.91 samples/sec; ETA 2.1 hrs)
2019-12-30 18:08:12 INFO     [Step 19020] Avg. Loss = 0.197914, Learning Rate = 0.00500000 (8.95 samples/sec; ETA 2.1 hrs)
2019-12-30 18:08:21 INFO     [Step 19040] Avg. Loss = 0.194422, Learning Rate = 0.00500000 (8.97 samples/sec; ETA 2.1 hrs)
2019-12-30 18:08:30 INFO     [Step 19060] Avg. Loss = 0.196187, Learning Rate = 0.00500000 (8.92 samples/sec; ETA 2.1 hrs)
2019-12-30 18:08:38 INFO     [Step 19080] Avg. Loss = 0.199985, Learning Rate = 0.00500000 (8.96 samples/sec; ETA 2.1 hrs)
2019-12-30 18:08:47 INFO     [Step 19100] Avg. Loss = 0.196918, Learning Rate = 0.00500000 (9.05 samples/sec; ETA 2.1 hrs)
2019-12-30 18:08:56 INFO     [Step 19120] Avg. Loss = 0.195290, Learning Rate = 0.00500000 (9.12 samples/sec; ETA 2.1 hrs)
2019-12-30 18:09:05 INFO     [Step 19140] Avg. Loss = 0.195149, Learning Rate = 0.00500000 (8.95 samples/sec; ETA 2.1 hrs)
2019-12-30 18:09:14 INFO     [Step 19160] Avg. Loss = 0.193311, Learning Rate = 0.00500000 (8.97 samples/sec; ETA 2.1 hrs)
2019-12-30 18:09:23 INFO     [Step 19180] Avg. Loss = 0.196391, Learning Rate = 0.00500000 (8.92 samples/sec; ETA 2.1 hrs)
2019-12-30 18:09:32 INFO     [Step 19200] Avg. Loss = 0.199424, Learning Rate = 0.00500000 (8.94 samples/sec; ETA 2.1 hrs)
2019-12-30 18:09:41 INFO     [Step 19220] Avg. Loss = 0.192751, Learning Rate = 0.00500000 (9.01 samples/sec; ETA 2.1 hrs)
2019-12-30 18:09:50 INFO     [Step 19240] Avg. Loss = 0.190812, Learning Rate = 0.00500000 (9.07 samples/sec; ETA 2.1 hrs)
2019-12-30 18:09:58 INFO     [Step 19260] Avg. Loss = 0.183999, Learning Rate = 0.00500000 (8.94 samples/sec; ETA 2.1 hrs)
2019-12-30 18:10:07 INFO     [Step 19280] Avg. Loss = 0.175980, Learning Rate = 0.00500000 (8.92 samples/sec; ETA 2.1 hrs)
2019-12-30 18:10:16 INFO     [Step 19300] Avg. Loss = 0.168695, Learning Rate = 0.00500000 (9.09 samples/sec; ETA 2.0 hrs)
2019-12-30 18:10:25 INFO     [Step 19320] Avg. Loss = 0.174097, Learning Rate = 0.00500000 (9.02 samples/sec; ETA 2.1 hrs)
2019-12-30 18:10:34 INFO     [Step 19340] Avg. Loss = 0.191828, Learning Rate = 0.00500000 (8.98 samples/sec; ETA 2.1 hrs)
2019-12-30 18:10:43 INFO     [Step 19360] Avg. Loss = 0.199704, Learning Rate = 0.00500000 (9.02 samples/sec; ETA 2.1 hrs)
2019-12-30 18:10:52 INFO     [Step 19380] Avg. Loss = 0.199419, Learning Rate = 0.00500000 (8.96 samples/sec; ETA 2.1 hrs)
2019-12-30 18:11:01 INFO     [Step 19400] Avg. Loss = 0.206236, Learning Rate = 0.00500000 (8.96 samples/sec; ETA 2.1 hrs)
2019-12-30 18:11:10 INFO     [Step 19420] Avg. Loss = 0.196843, Learning Rate = 0.00500000 (8.87 samples/sec; ETA 2.1 hrs)
2019-12-30 18:11:18 INFO     [Step 19440] Avg. Loss = 0.191730, Learning Rate = 0.00500000 (9.23 samples/sec; ETA 2.0 hrs)
2019-12-30 18:11:27 INFO     [Step 19460] Avg. Loss = 0.185429, Learning Rate = 0.00500000 (9.04 samples/sec; ETA 2.0 hrs)
2019-12-30 18:11:36 INFO     [Step 19480] Avg. Loss = 0.189330, Learning Rate = 0.00500000 (8.99 samples/sec; ETA 2.0 hrs)
2019-12-30 18:11:45 INFO     [Step 19500] Avg. Loss = 0.179079, Learning Rate = 0.00500000 (8.98 samples/sec; ETA 2.0 hrs)
2019-12-30 18:11:54 INFO     [Step 19520] Avg. Loss = 0.180004, Learning Rate = 0.00500000 (9.02 samples/sec; ETA 2.0 hrs)
2019-12-30 18:12:03 INFO     [Step 19540] Avg. Loss = 0.178172, Learning Rate = 0.00500000 (8.95 samples/sec; ETA 2.0 hrs)
2019-12-30 18:12:12 INFO     [Step 19560] Avg. Loss = 0.181298, Learning Rate = 0.00500000 (8.99 samples/sec; ETA 2.0 hrs)
2019-12-30 18:12:21 INFO     [Step 19580] Avg. Loss = 0.189505, Learning Rate = 0.00500000 (8.95 samples/sec; ETA 2.0 hrs)
2019-12-30 18:12:30 INFO     [Step 19600] Avg. Loss = 0.190319, Learning Rate = 0.00500000 (8.94 samples/sec; ETA 2.0 hrs)
2019-12-30 18:12:39 INFO     [Step 19620] Avg. Loss = 0.197687, Learning Rate = 0.00500000 (8.92 samples/sec; ETA 2.0 hrs)
2019-12-30 18:12:48 INFO     [Step 19640] Avg. Loss = 0.198384, Learning Rate = 0.00500000 (8.95 samples/sec; ETA 2.0 hrs)
2019-12-30 18:12:57 INFO     [Step 19660] Avg. Loss = 0.194314, Learning Rate = 0.00500000 (8.95 samples/sec; ETA 2.0 hrs)
2019-12-30 18:13:05 INFO     [Step 19680] Avg. Loss = 0.195785, Learning Rate = 0.00500000 (8.93 samples/sec; ETA 2.0 hrs)
2019-12-30 18:13:14 INFO     [Step 19700] Avg. Loss = 0.201703, Learning Rate = 0.00500000 (8.93 samples/sec; ETA 2.0 hrs)
2019-12-30 18:13:23 INFO     [Step 19720] Avg. Loss = 0.204276, Learning Rate = 0.00500000 (8.94 samples/sec; ETA 2.0 hrs)
2019-12-30 18:13:32 INFO     [Step 19740] Avg. Loss = 0.200184, Learning Rate = 0.00500000 (8.92 samples/sec; ETA 2.0 hrs)
2019-12-30 18:13:41 INFO     [Step 19760] Avg. Loss = 0.206230, Learning Rate = 0.00500000 (8.86 samples/sec; ETA 2.0 hrs)
2019-12-30 18:13:50 INFO     [Step 19780] Avg. Loss = 0.206474, Learning Rate = 0.00500000 (8.92 samples/sec; ETA 2.0 hrs)
2019-12-30 18:13:59 INFO     [Step 19800] Avg. Loss = 0.200935, Learning Rate = 0.00500000 (8.81 samples/sec; ETA 2.0 hrs)
2019-12-30 18:14:08 INFO     [Step 19820] Avg. Loss = 0.193836, Learning Rate = 0.00500000 (8.93 samples/sec; ETA 2.0 hrs)
2019-12-30 18:14:17 INFO     [Step 19840] Avg. Loss = 0.194919, Learning Rate = 0.00500000 (8.91 samples/sec; ETA 2.0 hrs)
2019-12-30 18:14:26 INFO     [Step 19860] Avg. Loss = 0.189354, Learning Rate = 0.00500000 (8.88 samples/sec; ETA 2.0 hrs)
2019-12-30 18:14:35 INFO     [Step 19880] Avg. Loss = 0.185429, Learning Rate = 0.00500000 (8.80 samples/sec; ETA 2.0 hrs)
2019-12-30 18:14:44 INFO     [Step 19900] Avg. Loss = 0.191897, Learning Rate = 0.00500000 (8.94 samples/sec; ETA 2.0 hrs)
2019-12-30 18:14:53 INFO     [Step 19920] Avg. Loss = 0.191419, Learning Rate = 0.00500000 (8.99 samples/sec; ETA 2.0 hrs)
2019-12-30 18:15:02 INFO     [Step 19940] Avg. Loss = 0.201220, Learning Rate = 0.00500000 (8.87 samples/sec; ETA 2.0 hrs)
2019-12-30 18:15:11 INFO     [Step 19960] Avg. Loss = 0.212599, Learning Rate = 0.00500000 (8.91 samples/sec; ETA 2.0 hrs)
2019-12-30 18:15:20 INFO     [Step 19980] Avg. Loss = 0.210422, Learning Rate = 0.00500000 (9.02 samples/sec; ETA 2.0 hrs)
2019-12-30 18:15:29 INFO     [Step 20000] Avg. Loss = 0.214631, Learning Rate = 0.00500000 (8.98 samples/sec; ETA 2.0 hrs)
2019-12-30 18:15:38 INFO     [Step 20020] Avg. Loss = 0.219573, Learning Rate = 0.00500000 (8.84 samples/sec; ETA 2.0 hrs)
2019-12-30 18:15:47 INFO     [Step 20040] Avg. Loss = 0.207122, Learning Rate = 0.00500000 (8.87 samples/sec; ETA 2.0 hrs)
2019-12-30 18:15:56 INFO     [Step 20060] Avg. Loss = 0.192343, Learning Rate = 0.00500000 (9.02 samples/sec; ETA 2.0 hrs)
2019-12-30 18:16:05 INFO     [Step 20080] Avg. Loss = 0.194379, Learning Rate = 0.00500000 (8.92 samples/sec; ETA 2.0 hrs)
2019-12-30 18:16:14 INFO     [Step 20100] Avg. Loss = 0.181618, Learning Rate = 0.00500000 (8.99 samples/sec; ETA 2.0 hrs)
2019-12-30 18:16:23 INFO     [Step 20120] Avg. Loss = 0.178238, Learning Rate = 0.00500000 (8.97 samples/sec; ETA 2.0 hrs)
2019-12-30 18:16:32 INFO     [Step 20140] Avg. Loss = 0.176512, Learning Rate = 0.00500000 (8.89 samples/sec; ETA 2.0 hrs)
2019-12-30 18:16:41 INFO     [Step 20160] Avg. Loss = 0.179920, Learning Rate = 0.00500000 (8.97 samples/sec; ETA 2.0 hrs)
2019-12-30 18:16:50 INFO     [Step 20180] Avg. Loss = 0.173804, Learning Rate = 0.00500000 (8.95 samples/sec; ETA 2.0 hrs)
2019-12-30 18:16:59 INFO     [Step 20200] Avg. Loss = 0.182460, Learning Rate = 0.00500000 (8.89 samples/sec; ETA 2.0 hrs)
2019-12-30 18:17:08 INFO     [Step 20220] Avg. Loss = 0.183286, Learning Rate = 0.00500000 (8.91 samples/sec; ETA 2.0 hrs)
2019-12-30 18:17:17 INFO     [Step 20240] Avg. Loss = 0.182866, Learning Rate = 0.00500000 (9.00 samples/sec; ETA 1.9 hrs)
2019-12-30 18:17:25 INFO     [Step 20260] Avg. Loss = 0.181468, Learning Rate = 0.00500000 (9.05 samples/sec; ETA 1.9 hrs)
2019-12-30 18:17:34 INFO     [Step 20280] Avg. Loss = 0.171449, Learning Rate = 0.00500000 (8.95 samples/sec; ETA 2.0 hrs)
2019-12-30 18:17:43 INFO     [Step 20300] Avg. Loss = 0.165606, Learning Rate = 0.00500000 (8.86 samples/sec; ETA 2.0 hrs)
2019-12-30 18:17:52 INFO     [Step 20320] Avg. Loss = 0.171431, Learning Rate = 0.00500000 (8.86 samples/sec; ETA 2.0 hrs)
2019-12-30 18:18:01 INFO     [Step 20340] Avg. Loss = 0.173493, Learning Rate = 0.00500000 (9.00 samples/sec; ETA 1.9 hrs)
2019-12-30 18:18:10 INFO     [Step 20360] Avg. Loss = 0.182263, Learning Rate = 0.00500000 (9.02 samples/sec; ETA 1.9 hrs)
2019-12-30 18:18:19 INFO     [Step 20380] Avg. Loss = 0.193928, Learning Rate = 0.00500000 (9.00 samples/sec; ETA 1.9 hrs)
2019-12-30 18:18:28 INFO     [Step 20400] Avg. Loss = 0.201268, Learning Rate = 0.00500000 (9.00 samples/sec; ETA 1.9 hrs)
2019-12-30 18:18:37 INFO     [Step 20420] Avg. Loss = 0.199618, Learning Rate = 0.00500000 (8.98 samples/sec; ETA 1.9 hrs)
2019-12-30 18:18:46 INFO     [Step 20440] Avg. Loss = 0.200179, Learning Rate = 0.00500000 (8.93 samples/sec; ETA 1.9 hrs)
2019-12-30 18:18:55 INFO     [Step 20460] Avg. Loss = 0.192453, Learning Rate = 0.00500000 (8.96 samples/sec; ETA 1.9 hrs)
2019-12-30 18:19:04 INFO     [Step 20480] Avg. Loss = 0.192817, Learning Rate = 0.00500000 (8.97 samples/sec; ETA 1.9 hrs)
2019-12-30 18:19:12 INFO     [Step 20500] Avg. Loss = 0.188545, Learning Rate = 0.00500000 (9.00 samples/sec; ETA 1.9 hrs)
2019-12-30 18:19:21 INFO     [Step 20520] Avg. Loss = 0.179934, Learning Rate = 0.00500000 (9.00 samples/sec; ETA 1.9 hrs)
2019-12-30 18:19:30 INFO     [Step 20540] Avg. Loss = 0.181228, Learning Rate = 0.00500000 (8.96 samples/sec; ETA 1.9 hrs)
2019-12-30 18:19:39 INFO     [Step 20560] Avg. Loss = 0.185383, Learning Rate = 0.00500000 (8.95 samples/sec; ETA 1.9 hrs)
2019-12-30 18:19:48 INFO     [Step 20580] Avg. Loss = 0.182629, Learning Rate = 0.00500000 (8.96 samples/sec; ETA 1.9 hrs)
2019-12-30 18:19:57 INFO     [Step 20600] Avg. Loss = 0.185217, Learning Rate = 0.00500000 (8.91 samples/sec; ETA 1.9 hrs)
2019-12-30 18:20:06 INFO     [Step 20620] Avg. Loss = 0.189523, Learning Rate = 0.00500000 (9.00 samples/sec; ETA 1.9 hrs)
2019-12-30 18:20:15 INFO     [Step 20640] Avg. Loss = 0.188894, Learning Rate = 0.00500000 (8.93 samples/sec; ETA 1.9 hrs)
2019-12-30 18:20:24 INFO     [Step 20660] Avg. Loss = 0.195048, Learning Rate = 0.00500000 (8.97 samples/sec; ETA 1.9 hrs)
2019-12-30 18:20:33 INFO     [Step 20680] Avg. Loss = 0.190774, Learning Rate = 0.00500000 (8.88 samples/sec; ETA 1.9 hrs)
2019-12-30 18:20:42 INFO     [Step 20700] Avg. Loss = 0.185796, Learning Rate = 0.00500000 (9.00 samples/sec; ETA 1.9 hrs)
2019-12-30 18:20:51 INFO     [Step 20720] Avg. Loss = 0.185852, Learning Rate = 0.00500000 (9.07 samples/sec; ETA 1.9 hrs)
2019-12-30 18:21:00 INFO     [Step 20740] Avg. Loss = 0.189936, Learning Rate = 0.00500000 (8.88 samples/sec; ETA 1.9 hrs)
2019-12-30 18:21:09 INFO     [Step 20760] Avg. Loss = 0.182518, Learning Rate = 0.00500000 (8.97 samples/sec; ETA 1.9 hrs)
2019-12-30 18:21:17 INFO     [Step 20780] Avg. Loss = 0.191374, Learning Rate = 0.00500000 (9.12 samples/sec; ETA 1.9 hrs)
2019-12-30 18:21:26 INFO     [Step 20800] Avg. Loss = 0.193799, Learning Rate = 0.00500000 (8.98 samples/sec; ETA 1.9 hrs)
2019-12-30 18:21:35 INFO     [Step 20820] Avg. Loss = 0.189399, Learning Rate = 0.00500000 (9.00 samples/sec; ETA 1.9 hrs)
2019-12-30 18:21:44 INFO     [Step 20840] Avg. Loss = 0.185970, Learning Rate = 0.00500000 (8.92 samples/sec; ETA 1.9 hrs)
2019-12-30 18:21:53 INFO     [Step 20860] Avg. Loss = 0.180860, Learning Rate = 0.00500000 (8.93 samples/sec; ETA 1.9 hrs)
2019-12-30 18:22:02 INFO     [Step 20880] Avg. Loss = 0.177501, Learning Rate = 0.00500000 (8.97 samples/sec; ETA 1.9 hrs)
2019-12-30 18:22:11 INFO     [Step 20900] Avg. Loss = 0.174054, Learning Rate = 0.00500000 (8.99 samples/sec; ETA 1.9 hrs)
2019-12-30 18:22:20 INFO     [Step 20920] Avg. Loss = 0.182765, Learning Rate = 0.00500000 (8.95 samples/sec; ETA 1.9 hrs)
2019-12-30 18:22:29 INFO     [Step 20940] Avg. Loss = 0.184214, Learning Rate = 0.00500000 (8.91 samples/sec; ETA 1.9 hrs)
2019-12-30 18:22:38 INFO     [Step 20960] Avg. Loss = 0.189927, Learning Rate = 0.00500000 (8.94 samples/sec; ETA 1.9 hrs)
2019-12-30 18:22:47 INFO     [Step 20980] Avg. Loss = 0.187626, Learning Rate = 0.00500000 (8.96 samples/sec; ETA 1.9 hrs)
2019-12-30 18:22:56 INFO     [Step 21000] Avg. Loss = 0.190201, Learning Rate = 0.00500000 (8.87 samples/sec; ETA 1.9 hrs)
